category,sub_category,crimeaditionalinfo,processed_text
Report Unlawful Content,Malware Attack,"I clicked on a link in an email, and shortly after, my computer was infected with malware. The malware seems to be tracking my personal information, and I am worried about potential identity theft.",click link email shortli comput infect malwar malwar seem track person inform worri potenti ident theft
Report Unlawful Content,Cryptocurrency Fraud,"I was approached by someone offering an investment opportunity in cryptocurrency. They convinced me to transfer funds into their wallet, promising high returns. After sending the money, they vanished and stopped responding to my messages.",approach someon offer invest opportun cryptocurr convinc transfer fund wallet promis high return send money vanish stop respond messag
Report Unlawful Content,Data Breach/Theft,My personal data was compromised during an online shopping transaction. Someone used my information to make fraudulent purchases using my credit card details. I immediately contacted my bank to report the fraud.,person data compromis onlin shop transact someon use inform make fraudul purchas use credit card detail immedi contact bank report fraud
Report Unlawful Content,Hacking/Defacement,"I found that my business website had been hacked, and the homepage was replaced with inappropriate content. The hacker also left a message threatening further attacks unless a ransom was paid.",found busi websit hack homepag replac inappropri content hacker also left messag threaten attack unless ransom paid
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"My online business website has been under a constant DDoS attack for several days, causing it to crash frequently. The attackers are demanding payment to stop the attacks.",onlin busi websit constant ddo attack sever day caus crash frequent attack demand payment stop attack
Report Unlawful Content,Malware Attack,"I received an email from what appeared to be my bank, asking me to click a link to verify my account. Once I clicked it, my computer became infected with malware. My bank account details were stolen.",receiv email appear bank ask click link verifi account click comput becam infect malwar bank account detail stolen
Report Unlawful Content,Ransomware Attack,"A ransomware attack locked all my files, and I was given an ultimatum to pay a large sum in cryptocurrency to unlock them. I have not paid yet, but my files are still inaccessible.",ransomwar attack lock file given ultimatum pay larg sum cryptocurr unlock paid yet file still inaccess
Report Unlawful Content,SQL Injection,"My e-commerce website was hacked through an SQL injection attack. Customer data, including credit card information, was stolen. I need help securing the site.",e commerc websit hack sql inject attack custom data includ credit card inform stolen need help secur site
Report Unlawful Content,Tampering with computer source documents,Someone gained unauthorized access to our company's database and altered critical documents. This tampering could have legal implications.,someon gain unauthor access compani databas alter critic document tamper could legal implic
Report Unlawful Content,Cryptocurrency Fraud,"A person contacted me, offering me a chance to invest in a cryptocurrency platform. They promised quick returns, but once I sent the money, the platform was taken down, and they vanished.",person contact offer chanc invest cryptocurr platform promis quick return sent money platform taken vanish
Report Unlawful Content,Malware Attack,"I downloaded an attachment from an unknown email, and my computer got infected with malware. My bank account was hacked, and unauthorized transactions were made.",download attach unknown email comput got infect malwar bank account hack unauthor transact made
Report Unlawful Content,Ransomware Attack,"My business network was infected by ransomware, locking all important files. The attacker demanded a ransom in Bitcoin for the decryption key.",busi network infect ransomwar lock import file attack demand ransom bitcoin decrypt key
Report Unlawful Content,Hacking/Defacement,"I was hacked on my social media account. The hacker changed my password, posted inappropriate messages, and stole my private data. Please help me recover my account.",hack social media account hacker chang password post inappropri messag stole privat data pleas help recov account
Report Unlawful Content,Data Breach/Theft,"After making a purchase from an online retailer, I was notified that my personal information had been stolen due to a data breach. I fear my identity has been compromised.",make purchas onlin retail notifi person inform stolen due data breach fear ident compromis
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"Our company server has been targeted by a DDoS attack. The website is down, and we are losing customers due to this disruption.",compani server target ddo attack websit lose custom due disrupt
Report Unlawful Content,Malware Attack,"A malicious link was sent to my phone via SMS, and after clicking it, my device became infected. It has since been tracking my activity, and I am concerned about my privacy.",malici link sent phone via sm click devic becam infect sinc track activ concern privaci
Report Unlawful Content,Cryptocurrency Fraud,"I was contacted by an individual promising high returns on cryptocurrency trading. I transferred funds to their account, but the person disappeared, and I can no longer reach them.",contact individu promis high return cryptocurr trade transfer fund account person disappear longer reach
Report Unlawful Content,Hacking/Defacement,"My website was defaced with offensive material. The hacker also posted malicious links to other sites, and now my business's reputation is at risk.",websit defac offens materi hacker also post malici link site busi reput risk
Report Unlawful Content,Ransomware Attack,"A ransomware attack has encrypted all my personal files. The attacker has demanded a ransom payment in Bitcoin, or they will delete the files.",ransomwar attack encrypt person file attack demand ransom payment bitcoin delet file
Report Unlawful Content,Malware Attack,"I clicked on a pop-up advertisement, and my computer was infected with a virus. It has been used to steal my personal information and track my online activity.",click pop advertis comput infect viru use steal person inform track onlin activ
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"My company's online store has been attacked by a DDoS botnet, causing our website to go down frequently. This is affecting our sales, and we need help to mitigate the attack.",compani onlin store attack ddo botnet caus websit go frequent affect sale need help mitig attack
Report Unlawful Content,SQL Injection,"Someone exploited a vulnerability in my company's website through SQL injection, accessing and modifying sensitive customer information.",someon exploit vulner compani websit sql inject access modifi sensit custom inform
Report Unlawful Content,Cryptocurrency Fraud,"I was approached on social media by a person offering an ""exclusive"" cryptocurrency investment opportunity. After transferring the funds, the individual blocked me and disappeared.",approach social media person offer exclus cryptocurr invest opportun transfer fund individu block disappear
Report Unlawful Content,Tampering with computer source documents,Someone accessed and altered critical documents on our server. This tampering could impact legal processes related to our business.,someon access alter critic document server tamper could impact legal process relat busi
Report Unlawful Content,Hacking/Defacement,My social media account was hacked and used to spread spam and malicious content. I need help recovering my account and securing my personal information.,social media account hack use spread spam malici content need help recov account secur person inform
Report Unlawful Content,Malware Attack,"I received an email from a supposed colleague, containing a suspicious attachment. After opening it, my computer was infected with malware that is now stealing my personal information.",receiv email suppos colleagu contain suspici attach open comput infect malwar steal person inform
Report Unlawful Content,Ransomware Attack,"My personal data was encrypted by ransomware, and I am being asked to pay for decryption. I need assistance in dealing with this situation.",person data encrypt ransomwar ask pay decrypt need assist deal situat
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,Our website has been repeatedly taken down due to a DDoS attack. The attackers are demanding a ransom to stop the attack and allow us to restore normal service.,websit repeatedli taken due ddo attack attack demand ransom stop attack allow us restor normal servic
Report Unlawful Content,Cryptocurrency Fraud,"A fraudulent cryptocurrency exchange convinced me to deposit a large sum of money into their platform. After the deposit, the platform was removed, and I was unable to contact anyone from the company.",fraudul cryptocurr exchang convinc deposit larg sum money platform deposit platform remov unabl contact anyon compani
Report Unlawful Content,Data Breach/Theft,"My email account was hacked, and personal details were leaked. Someone used my information to make fraudulent transactions.",email account hack person detail leak someon use inform make fraudul transact
Report Unlawful Content,SQL Injection,"Our website was hacked via SQL injection, which allowed the attacker to access customer payment details.",websit hack via sql inject allow attack access custom payment detail
Report Unlawful Content,Malware Attack,"A friend sent me a link, and after clicking on it, my phone was infected with malware. My personal messages and data were accessed, and I believe my privacy was violated.",friend sent link click phone infect malwar person messag data access believ privaci violat
Report Unlawful Content,Tampering with computer source documents,"A hacker altered my work documents, causing significant confusion and delay in processing them. It seems like they accessed my files remotely.",hacker alter work document caus signific confus delay process seem like access file remot
Report Unlawful Content,Ransomware Attack,"I was attacked by ransomware, which encrypted all my files. The attacker demanded Bitcoin for decryption, and I was unable to recover my files until I paid.",attack ransomwar encrypt file attack demand bitcoin decrypt unabl recov file paid
Report Unlawful Content,Cryptocurrency Fraud,"I was convinced to transfer a large sum of money into a cryptocurrency wallet for an “investment opportunity.” I received false information, and now the person has vanished with my money.",convinc transfer larg sum money cryptocurr wallet invest opportun receiv fals inform person vanish money
Report Unlawful Content,Data Breach/Theft,My social security number and personal details were stolen from a well-known e-commerce website after a data breach occurred.,social secur number person detail stolen well known e commerc websit data breach occur
Report Unlawful Content,Hacking/Defacement,"My blog website was hacked, and the content was replaced with political messages. The hacker also gained access to my database.",blog websit hack content replac polit messag hacker also gain access databas
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"My online game server has been subjected to repeated DDoS attacks, and we are unable to serve players during these times.",onlin game server subject repeat ddo attack unabl serv player time
Report Unlawful Content,Malware Attack,"I accidentally clicked on a pop-up ad, and my device became infected with ransomware that locked all my files and demanded a ransom in Bitcoin.",accident click pop ad devic becam infect ransomwar lock file demand ransom bitcoin
Report Unlawful Content,Ransomware Attack,My personal computer was attacked by ransomware that encrypted all my important files. The attacker is asking for a significant amount in exchange for the decryption key.,person comput attack ransomwar encrypt import file attack ask signific amount exchang decrypt key
Report Unlawful Content,SQL Injection,My company’s website was hacked using an SQL injection attack. The hacker was able to steal sensitive customer information.,compani websit hack use sql inject attack hacker abl steal sensit custom inform
Report Unlawful Content,Tampering with computer source documents,"Someone accessed and modified crucial work documents, which has delayed our entire project.",someon access modifi crucial work document delay entir project
Report Unlawful Content,Cryptocurrency Fraud,"A website promoting a cryptocurrency investment scheme was a scam. I transferred money to their wallet, but the site is now down, and I can't recover my funds.",websit promot cryptocurr invest scheme scam transfer money wallet site recov fund
Report Unlawful Content,Malware Attack,"I downloaded a suspicious software from a fake website, and my computer was infected with malware. It’s now monitoring my keystrokes.",download suspici softwar fake websit comput infect malwar monitor keystrok
Report Unlawful Content,Ransomware Attack,"My organization was attacked by ransomware, locking out critical files. The hacker demands a payment in exchange for the decryption key.",organ attack ransomwar lock critic file hacker demand payment exchang decrypt key
Report Unlawful Content,Hacking/Defacement,My company’s website was defaced with explicit material. The hacker replaced the homepage and added malicious content.,compani websit defac explicit materi hacker replac homepag ad malici content
Report Unlawful Content,Data Breach/Theft,"My bank account was hacked, and large sums of money were transferred without my authorization. I was notified that my information was part of a recent breach.",bank account hack larg sum money transfer without author notifi inform part recent breach
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"Our corporate network is being attacked by a DDoS botnet, causing major disruptions to our services. We need help to mitigate this threat.",corpor network attack ddo botnet caus major disrupt servic need help mitig threat
Report Unlawful Content,Malware Attack,A link in a phishing email infected my device with malware. The malware has now been accessing my personal files and data.,link phish email infect devic malwar malwar access person file data
Report Unlawful Content,Cryptocurrency Fraud,"I was introduced to a ""crypto expert"" who guaranteed high returns on investments. After transferring money, I realized the platform was fake.",introduc crypto expert guarante high return invest transfer money realiz platform fake
Report Unlawful Content,Hacking/Defacement,"My Facebook account was hacked, and the hacker started posting spam and inappropriate content under my name.",facebook account hack hacker start post spam inappropri content name
Report Unlawful Content,Ransomware Attack,A hacker encrypted all my personal documents and is demanding payment in Bitcoin to release them.,hacker encrypt person document demand payment bitcoin releas
Report Unlawful Content,SQL Injection,"My website's database was compromised through an SQL injection, and sensitive customer data was leaked.",websit databas compromis sql inject sensit custom data leak
Report Unlawful Content,Tampering with computer source documents,"Important company documents were altered without authorization, which has affected legal agreements.",import compani document alter without author affect legal agreement
Report Unlawful Content,Cryptocurrency Fraud,"An online cryptocurrency platform promised huge returns. However, after I invested, I found out that it was a fraudulent site, and they are no longer available.",onlin cryptocurr platform promis huge return howev invest found fraudul site longer avail
Report Unlawful Content,Malware Attack,"After visiting an unknown website, my computer was infected with malware that started stealing my personal files.",visit unknown websit comput infect malwar start steal person file
Report Unlawful Content,Ransomware Attack,"A ransomware attack locked my laptop, and the hacker demanded a ransom for the decryption key. I haven’t paid yet but am unable to access my files.",ransomwar attack lock laptop hacker demand ransom decrypt key paid yet unabl access file
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,A DDoS attack is preventing my website from functioning. The attacker has demanded payment to stop the attack.,ddo attack prevent websit function attack demand payment stop attack
Report Unlawful Content,Hacking/Defacement,My business website was hacked and replaced with derogatory content. The attacker threatened further damage if not compensated.,busi websit hack replac derogatori content attack threaten damag compens
Report Unlawful Content,Cryptocurrency Fraud,"A person approached me with a ""surefire"" cryptocurrency investment, promising fast returns. After transferring my money, I found out it was a scam.",person approach surefir cryptocurr invest promis fast return transfer money found scam
Report Unlawful Content,Data Breach/Theft,"A data breach at my work has compromised personal information, including social security numbers, and this could affect many employees.",data breach work compromis person inform includ social secur number could affect mani employe
Report Unlawful Content,SQL Injection,An attacker used SQL injection to access sensitive data in my database and tampered with records without permission.,attack use sql inject access sensit data databas tamper record without permiss
Report Unlawful Content,Tampering with computer source documents,"Someone has modified the source code on our website, causing the system to malfunction and lose critical data.",someon modifi sourc code websit caus system malfunct lose critic data
Report Unlawful Content,Cryptocurrency Fraud,"I participated in a “crypto investment opportunity” that later turned out to be a Ponzi scheme. The website is no longer operational, and I lost all my funds.",particip crypto invest opportun later turn ponzi scheme websit longer oper lost fund
Report Unlawful Content,Malware Attack,"After downloading software from a third-party website, my computer became infected with malware that tracks my activity.",download softwar third parti websit comput becam infect malwar track activ
Report Unlawful Content,Ransomware Attack,My entire company’s server was locked by ransomware. The attacker is demanding a huge ransom in Bitcoin to release the files.,entir compani server lock ransomwar attack demand huge ransom bitcoin releas file
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,Our services are repeatedly interrupted due to a DDoS attack. We suspect it is a competitor targeting our business.,servic repeatedli interrupt due ddo attack suspect competitor target busi
Report Unlawful Content,Hacking/Defacement,I discovered that my blog was hacked and the content was replaced with misleading information. The hacker also changed my login credentials.,discov blog hack content replac mislead inform hacker also chang login credenti
Report Unlawful Content,Cryptocurrency Fraud,"A cryptocurrency scam convinced me to invest in a fake ICO. I sent money to the provided wallet address, but the website disappeared.",cryptocurr scam convinc invest fake ico sent money provid wallet address websit disappear
Report Unlawful Content,Data Breach/Theft,I was notified that my account information was leaked during a data breach. Someone used my details to make unauthorized transactions.,notifi account inform leak data breach someon use detail make unauthor transact
Report Unlawful Content,SQL Injection,"My company’s website was compromised using SQL injection, and the attacker was able to gain access to confidential customer data.",compani websit compromis use sql inject attack abl gain access confidenti custom data
Report Unlawful Content,Malware Attack,A pop-up ad led me to download malicious software that is now tracking my online activities and logging my keystrokes.,pop ad led download malici softwar track onlin activ log keystrok
Report Unlawful Content,Ransomware Attack,My files were encrypted by ransomware after I downloaded an infected email attachment. The attacker is asking for Bitcoin in exchange for unlocking the files.,file encrypt ransomwar download infect email attach attack ask bitcoin exchang unlock file
Report Unlawful Content,Cryptocurrency Fraud,"I joined a cryptocurrency mining pool and was promised high returns, but after I made a substantial investment, I could no longer access the platform.",join cryptocurr mine pool promis high return made substanti invest could longer access platform
Report Unlawful Content,Tampering with computer source documents,"Someone gained unauthorized access to my company's server and altered crucial files, leading to confusion in our workflow.",someon gain unauthor access compani server alter crucial file lead confus workflow
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"My company’s website is constantly being attacked by a DDoS botnet, which has caused the website to be down for extended periods.",compani websit constantli attack ddo botnet caus websit extend period
Report Unlawful Content,Ransomware Attack,"After clicking on a malicious link in an email, my device became infected with ransomware, which locked all my files until I paid the ransom.",click malici link email devic becam infect ransomwar lock file paid ransom
Report Unlawful Content,Hacking/Defacement,"My social media account was hacked and used to post unauthorized content, which led to a loss of followers and reputation.",social media account hack use post unauthor content led loss follow reput
Report Unlawful Content,Data Breach/Theft,"A company I recently purchased from was hacked, and my credit card information was stolen during the data breach.",compani recent purchas hack credit card inform stolen data breach
Report Unlawful Content,SQL Injection,"Our database was attacked using SQL injection. Sensitive information was exposed, and some critical files were deleted.",databas attack use sql inject sensit inform expos critic file delet
Report Unlawful Content,Cryptocurrency Fraud,"I was contacted by someone offering a cryptocurrency investment that promised incredible returns. After sending the funds, they disappeared, and the website was taken down.",contact someon offer cryptocurr invest promis incred return send fund disappear websit taken
Report Unlawful Content,Malware Attack,My phone was infected with malware after I clicked a link sent via SMS. My personal information has since been compromised.,phone infect malwar click link sent via sm person inform sinc compromis
Report Unlawful Content,Tampering with computer source documents,"An individual altered business-critical files, causing errors in our accounting system. These changes have impacted our tax filing.",individu alter busi critic file caus error account system chang impact tax file
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,My company's services have been under a persistent DDoS attack. The attackers claim they will stop if we pay a ransom.,compani servic persist ddo attack attack claim stop pay ransom
Report Unlawful Content,Cryptocurrency Fraud,"After transferring funds to an alleged cryptocurrency platform, I was unable to access my investment, and the website disappeared.",transfer fund alleg cryptocurr platform unabl access invest websit disappear
Report Unlawful Content,Cryptocurrency Fraud,"I was scammed by a fake cryptocurrency exchange that promised huge returns. After I invested, I couldn't withdraw any funds and the website was taken down.",scam fake cryptocurr exchang promis huge return invest withdraw fund websit taken
Report Unlawful Content,Data Breach/Theft,"My personal email account was hacked and sensitive information, including banking details, was stolen. The hacker has been making unauthorized transactions.",person email account hack sensit inform includ bank detail stolen hacker make unauthor transact
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"A DDoS attack was launched against our servers, causing our website to go offline multiple times a day, impacting our business operations.",ddo attack launch server caus websit go offlin multipl time day impact busi oper
Report Unlawful Content,Hacking/Defacement,My social media account was hacked and changed to promote fake products. All my posts were deleted and replaced with spam.,social media account hack chang promot fake product post delet replac spam
Report Unlawful Content,Malware Attack,"I accidentally downloaded malware that has been logging my keystrokes, stealing passwords and other sensitive data.",accident download malwar log keystrok steal password sensit data
Report Unlawful Content,Ransomware Attack,My personal files were encrypted by ransomware. The hacker is demanding a large sum in Bitcoin for the decryption key.,person file encrypt ransomwar hacker demand larg sum bitcoin decrypt key
Report Unlawful Content,SQL Injection,"A website I visited was exploited using an SQL injection, and my personal information was stolen from the site's database.",websit visit exploit use sql inject person inform stolen site databas
Report Unlawful Content,Tampering with computer source documents,Someone has accessed our company's code repository and altered the source code of our software product. This has led to errors in our latest release.,someon access compani code repositori alter sourc code softwar product led error latest releas
Report Unlawful Content,Cryptocurrency Fraud,"A friend recommended an investment platform, and after I transferred money to them, I found out it was a scam and they stopped responding to my messages.",friend recommend invest platform transfer money found scam stop respond messag
Report Unlawful Content,Malware Attack,"I opened a malicious attachment in an email, and my computer was infected with malware that started to steal sensitive data.",open malici attach email comput infect malwar start steal sensit data
Report Unlawful Content,Ransomware Attack,"I received a threatening email with a ransomware attack. It encrypted my work documents, and the attacker demands a ransom in cryptocurrency to release them.",receiv threaten email ransomwar attack encrypt work document attack demand ransom cryptocurr releas
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"Our online business has been constantly targeted by DDoS attacks, which have led to downtime and loss of revenue.",onlin busi constantli target ddo attack led downtim loss revenu
Report Unlawful Content,Hacking/Defacement,"My company website was defaced with political messages, and sensitive customer data was exposed.",compani websit defac polit messag sensit custom data expos
Report Unlawful Content,Cryptocurrency Fraud,"I was lured into investing in a cryptocurrency scheme promising high returns. After transferring funds, I could no longer contact the person, and the website disappeared.",lure invest cryptocurr scheme promis high return transfer fund could longer contact person websit disappear
Report Unlawful Content,Data Breach/Theft,I received a notice that my bank details were compromised during a data breach. There have been several unauthorized withdrawals from my account.,receiv notic bank detail compromis data breach sever unauthor withdraw account
Report Unlawful Content,SQL Injection,"A hacker exploited an SQL injection vulnerability on my website, gaining access to confidential customer records.",hacker exploit sql inject vulner websit gain access confidenti custom record
Report Unlawful Content,Tampering with computer source documents,"My employer’s server was breached, and crucial source documents were altered, resulting in inaccurate financial reports.",employ server breach crucial sourc document alter result inaccur financi report
Report Unlawful Content,Cryptocurrency Fraud,"I invested in a supposed cryptocurrency mining platform, but after sending money, I discovered it was a scam and the site was taken down.",invest suppos cryptocurr mine platform send money discov scam site taken
Report Unlawful Content,Malware Attack,"A phishing email tricked me into downloading a file, which infected my computer with malware that has since been stealing my data.",phish email trick download file infect comput malwar sinc steal data
Report Unlawful Content,Ransomware Attack,I was attacked by ransomware that encrypted all my personal files. The attacker demands Bitcoin for the decryption key.,attack ransomwar encrypt person file attack demand bitcoin decrypt key
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,Our e-commerce site has been continuously targeted by DDoS attacks. These attacks have made it difficult for customers to place orders.,e commerc site continu target ddo attack attack made difficult custom place order
Report Unlawful Content,Hacking/Defacement,"A hacker gained access to my website and replaced all my content with unrelated, offensive material.",hacker gain access websit replac content unrel offens materi
Report Unlawful Content,Cryptocurrency Fraud,"A ""crypto expert"" convinced me to send funds for an ""investment opportunity,"" but after the transfer, the person disappeared, and the platform became inaccessible.",crypto expert convinc send fund invest opportun transfer person disappear platform becam inaccess
Report Unlawful Content,Data Breach/Theft,"My personal information, including credit card numbers, was stolen due to a data breach from a major retailer.",person inform includ credit card number stolen due data breach major retail
Report Unlawful Content,SQL Injection,"The company's website was attacked with SQL injection, and sensitive customer information was stolen.",compani websit attack sql inject sensit custom inform stolen
Report Unlawful Content,Tampering with computer source documents,"Someone with unauthorized access altered crucial project documents, leading to delays in production and compliance issues.",someon unauthor access alter crucial project document lead delay product complianc issu
Report Unlawful Content,Cryptocurrency Fraud,"I transferred a large amount of money to an online crypto investment platform, and after a few weeks, the platform disappeared, leaving me with no way to retrieve my funds.",transfer larg amount money onlin crypto invest platform week platform disappear leav way retriev fund
Report Unlawful Content,Malware Attack,"I downloaded a suspicious file from an untrustworthy website, and now my computer is infected with malware that is tracking my activities.",download suspici file untrustworthi websit comput infect malwar track activ
Report Unlawful Content,Ransomware Attack,"My business was affected by a ransomware attack, locking all of our documents. The hacker is demanding payment in Bitcoin to release them.",busi affect ransomwar attack lock document hacker demand payment bitcoin releas
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"Our online platform has been under repeated DDoS attacks, resulting in slow load times and a loss of customers.",onlin platform repeat ddo attack result slow load time loss custom
Report Unlawful Content,Hacking/Defacement,A hacker gained control of my website and posted offensive content in place of my business information.,hacker gain control websit post offens content place busi inform
Report Unlawful Content,Cryptocurrency Fraud,"After being promised high returns, I invested in a cryptocurrency program. However, the website was later taken down, and I lost my money.",promis high return invest cryptocurr program howev websit later taken lost money
Report Unlawful Content,Data Breach/Theft,"A recent data breach compromised my personal details, including my social security number, and has led to unauthorized attempts to open accounts in my name.",recent data breach compromis person detail includ social secur number led unauthor attempt open account name
Report Unlawful Content,SQL Injection,"An attacker injected malicious code into the backend of my website, compromising sensitive customer data.",attack inject malici code backend websit compromis sensit custom data
Report Unlawful Content,Tampering with computer source documents,"Someone tampered with the source documents of a project, causing errors and delays that affected the project's completion date.",someon tamper sourc document project caus error delay affect project complet date
Report Unlawful Content,Cryptocurrency Fraud,"I was misled into transferring money to a ""trusted"" cryptocurrency exchange platform, but after the transaction, the platform disappeared.",misl transfer money trust cryptocurr exchang platform transact platform disappear
Report Unlawful Content,Malware Attack,My personal device was infected by malware after downloading a suspicious app. The malware is now accessing my personal files and stealing information.,person devic infect malwar download suspici app malwar access person file steal inform
Report Unlawful Content,Ransomware Attack,"I received a ransomware attack on my business's database. All data is encrypted, and the hacker is demanding a Bitcoin payment to release it.",receiv ransomwar attack busi databas data encrypt hacker demand bitcoin payment releas
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"Our company's website was brought down by a DDoS attack, causing significant loss in revenue.",compani websit brought ddo attack caus signific loss revenu
Report Unlawful Content,Hacking/Defacement,"A hacker gained access to our company’s website and defaced it with explicit content, damaging our reputation.",hacker gain access compani websit defac explicit content damag reput
Report Unlawful Content,Cryptocurrency Fraud,"I transferred money into a cryptocurrency wallet after a contact recommended it, but the wallet address was a scam, and the funds were stolen.",transfer money cryptocurr wallet contact recommend wallet address scam fund stolen
Report Unlawful Content,Data Breach/Theft,"I was notified that my personal details, including banking information, were stolen in a data breach from an online service I used.",notifi person detail includ bank inform stolen data breach onlin servic use
Report Unlawful Content,SQL Injection,"My website’s security was compromised via SQL injection, and sensitive customer information was leaked.",websit secur compromis via sql inject sensit custom inform leak
Report Unlawful Content,Tampering with computer source documents,"Someone accessed my company's computer systems and tampered with the source code, causing the software to malfunction.",someon access compani comput system tamper sourc code caus softwar malfunct
Report Unlawful Content,Cryptocurrency Fraud,I was scammed by a cryptocurrency platform that promised high returns but disappeared with my funds after I transferred money.,scam cryptocurr platform promis high return disappear fund transfer money
Report Unlawful Content,Malware Attack,"After visiting an infected website, my computer was attacked by malware that started sending out my personal data to unknown parties.",visit infect websit comput attack malwar start send person data unknown parti
Report Unlawful Content,Ransomware Attack,My business data was encrypted in a ransomware attack. The attacker demands a large sum in Bitcoin to provide the decryption key.,busi data encrypt ransomwar attack attack demand larg sum bitcoin provid decrypt key
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"Our website is currently being bombarded by a DDoS attack, and it is difficult for customers to access our services.",websit current bombard ddo attack difficult custom access servic
Report Unlawful Content,Hacking/Defacement,Someone hacked my website and altered all my content. They are now using it to spread harmful links.,someon hack websit alter content use spread harm link
Report Unlawful Content,Cryptocurrency Fraud,"A crypto investment scheme promised great returns but turned out to be a scam, and I lost my investment when the website was shut down.",crypto invest scheme promis great return turn scam lost invest websit shut
Report Unlawful Content,Data Breach/Theft,My data was stolen during a breach of a popular online shopping site. The hackers have tried to use my credit card information for fraudulent transactions.,data stolen breach popular onlin shop site hacker tri use credit card inform fraudul transact
Report Unlawful Content,SQL Injection,"My company’s website was compromised using SQL injection, and customer information, including credit card details, was stolen.",compani websit compromis use sql inject custom inform includ credit card detail stolen
Report Unlawful Content,Tampering with computer source documents,"There was an unauthorized tampering with project source files that caused data corruption, delaying project delivery.",unauthor tamper project sourc file caus data corrupt delay project deliveri
Report Unlawful Content,Cryptocurrency Fraud,"I was duped into investing in a fake cryptocurrency wallet, and now the website has disappeared. I lost a significant amount of money.",dupe invest fake cryptocurr wallet websit disappear lost signific amount money
Report Unlawful Content,Data Breach/Theft,"My personal data, including my phone number and email, was stolen during a breach of a local online store. They used it for spam calls.",person data includ phone number email stolen breach local onlin store use spam call
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"Our company's servers have been hit by multiple DDoS attacks in the past week, leading to server downtime and customer complaints.",compani server hit multipl ddo attack past week lead server downtim custom complaint
Report Unlawful Content,Hacking/Defacement,"A hacker defaced my business website with offensive messages, causing a huge public relations issue.",hacker defac busi websit offens messag caus huge public relat issu
Report Unlawful Content,Malware Attack,"After opening an attachment from a suspicious email, my computer was infected with malware that now tracks my keystrokes.",open attach suspici email comput infect malwar track keystrok
Report Unlawful Content,Ransomware Attack,A ransomware virus infected my device and encrypted all my important files. The hacker is demanding payment in Bitcoin for the decryption key.,ransomwar viru infect devic encrypt import file hacker demand payment bitcoin decrypt key
Report Unlawful Content,SQL Injection,"My company's website was attacked via SQL injection, and customer payment details were stolen.",compani websit attack via sql inject custom payment detail stolen
Report Unlawful Content,Tampering with computer source documents,"Someone altered critical source code files on our server, causing errors in the system and data loss.",someon alter critic sourc code file server caus error system data loss
Report Unlawful Content,Cryptocurrency Fraud,"I was promised high returns on an online cryptocurrency investment scheme, but the website vanished after I transferred my funds.",promis high return onlin cryptocurr invest scheme websit vanish transfer fund
Report Unlawful Content,Malware Attack,My personal computer got infected with malware after downloading an app from an untrusted source. It now steals my login credentials.,person comput got infect malwar download app untrust sourc steal login credenti
Report Unlawful Content,Ransomware Attack,All my business files were locked by ransomware. The attacker is demanding a large sum in Bitcoin to restore them.,busi file lock ransomwar attack demand larg sum bitcoin restor
Report Unlawful Content,Denial of Service (DoS)/Distributed Denial of Service (DDOS) attacks,"My online service has been continuously attacked with DDoS attempts, affecting our ability to process customer orders.",onlin servic continu attack ddo attempt affect abil process custom order
Report Unlawful Content,Hacking/Defacement,A hacker broke into our system and defaced our company's public-facing website with political content.,hacker broke system defac compani public face websit polit content
Report Unlawful Content,Cryptocurrency Fraud,"I transferred money to a cryptocurrency exchange platform for an investment opportunity, but the site disappeared without a trace.",transfer money cryptocurr exchang platform invest opportun site disappear without trace
Report Unlawful Content,Data Breach/Theft,"My data, including banking credentials, was stolen in a data breach from an e-commerce site, and unauthorized transactions occurred.",data includ bank credenti stolen data breach e commerc site unauthor transact occur
Report Unlawful Content,SQL Injection,A hacker used SQL injection to access our website's database and stole sensitive customer information.,hacker use sql inject access websit databas stole sensit custom inform
