category,sub_category,crimeaditionalinfo,processed_text
Online Gambling  Betting,Online Gambling  Betting,Sir me is app me pesa jitgaya to company ne mera account hi lock kardia or mene puchha to bola ki tum unhalty way me game khele ho isiliye band hogayato mene kaha ki mene koi condition nahi toda to fir wahase koi reply nahi deraha,sir app pesa jitgaya compani ne mera account hi lock kardia mene puchha bola ki tum unhalti way game khele ho isiliy band hogayato mene kaha ki mene koi condit nahi toda fir wahas koi repli nahi deraha
Online Gambling  Betting,Online Gambling  Betting,"I have paid him  at first then  next fir a Jordan prototype shoes but later he put off th commenting because I have mentioned him a scammer in the comments I was told that money will be refunded for my order but dint recieve any money but knew that he had scammed many people
His original Instagram id is gavinraj",paid first next fir jordan prototyp shoe later put th comment mention scammer comment told money refund order dint reciev money knew scam mani peopl origin instagram id gavinraj
Online Gambling  Betting,Online Gambling  Betting,"We got frauds massage from chrome related to phonepe by mistakenly we clicked and it says that you won  but when we saw the account balance our amount got cutted 
 and lost   kindly please check it",got fraud massag chrome relat phonep mistakenli click say saw account balanc amount got cut lost kindli pleas check
Online Gambling  Betting,Online Gambling  Betting,I saw his YouTube channel video and I contacted him about that Its a gaming channel named Gaming Tamil and his name is Abinayan he is a broker He sended account which I liked so he sended his bank details and he told me to send first  to that account i mentioned in complaint is seller account named ajay And rs  to his account Abinayan He said he will give account in  days on  feb i contacted him on  feb he said excuses like network error it will be solved in  days and he off his phone After  days  feb i contact him he said again network error I will be solved in  days till now his phone is off,saw youtub channel video contact game channel name game tamil name abinayan broker send account like send bank detail told send first account mention complaint seller account name ajay rs account abinayan said give account day feb contact feb said excus like network error solv day phone day feb contact said network error solv day till phone
Online Gambling  Betting,Online Gambling  Betting,They are running this game with providing apk link in telegram and giving predictions to bet on colour Recently ive researched about this game and found that people on telangana state were caught by police and this app is being operated from china approx  crore money has sent to china through this app Many people loosing lots of money and all money was going to other country This require some serious action sir,run game provid apk link telegram give predict bet colour recent ive research game found peopl telangana state caught polic app oper china approx crore money sent china app mani peopl loos lot money money go countri requir seriou action sir
Online Gambling  Betting,Online Gambling  Betting,"They asked my details like name location and many more After they told to me for stock market call service you have to pay me  Rupee after the payment they told pay us more  after they are asking your service time got expired Now you need to pay us  for one year service I chossed only  month of service in  of rupee First they asked for  rupee payment and they told after the first payment after  days later you have to pay remaining amount Once i paid them  they started tourchering me on whatsapp chat and call for more money I paid only them  ruppe to them I told them i am not taking any service from you and i am going to complain to cyber department Cyber Crime department will take of further things So Sir here i wanted to get my money back and please take further action against them 
Thank You
Repards Pawan kumar chaudhur",ask detail like name locat mani told stock market call servic pay rupe payment told pay us ask servic time got expir need pay us one year servic choss month servic rupe first ask rupe payment told first payment day later pay remain amount paid start tourcher whatsapp chat call money paid rupp told take servic go complain cyber depart cyber crime depart take thing sir want get money back pleas take action thank repard pawan kumar chaudhur
Online Gambling  Betting,Online Gambling  Betting,"I Got a SMS from AXHORFIN
Saying Work From  Salary
When I contact the person He said it is WynnPalace app job We have to predict the  color in  color system He ask to download and add payment
Payment UPI ID sunlinetechnologypvtltdicici
attached Video of conversation
Attached picture of App payment link page",got sm axhorfin say work salari contact person said wynnpalac app job predict color color system ask download add payment payment upi id sunlinetechnologypvtltdicici attach video convers attach pictur app payment link page
Online Gambling  Betting,Online Gambling  Betting,mere numbar par call ayee thi wo bole  ac me dal do fir   milege  fir bole ap ka mob no lucky dra  me nikla ap lucky ho ap ka ac chota hai is liye ap ke khate me paise ni arahe h ap pahle  rupee dalo jisse ap ka ac bada kiya jayega fir ap nikal sakte ho  rupee agar ap aisa ni karoge to ap ko paise milege jaldi karo,mere numbar par call aye thi wo bole ac dal fir mileg fir bole ap ka mob lucki dra nikla ap lucki ho ap ka ac chota hai liy ap ke khate pais ni arah h ap pahl rupe dalo jiss ap ka ac bada kiya jayega fir ap nikal sakt ho rupe agar ap aisa ni karog ap ko pais mileg jaldi karo
Online Gambling  Betting,Online Gambling  Betting,Dear sir I got a SMS saying that they are providing a part time job With my mobile or laptop I can do easily For that I have to register my self on httpshtriumphcloud with my register mobile no ie  on first day I got my money but from second transaction they ask me to deposit more money to withdraw my commission from my wallet so I have done recharge for   and  for same When I was try to withdraw comission they agai ask me for more money At that time I got a call that I wa trapped After that I am trying to get money from them but they are not responding To connect they I only have chat option via whatsapp only There is no another way for same,dear sir got sm say provid part time job mobil laptop easili regist self httpshtriumphcloud regist mobil ie first day got money second transact ask deposit money withdraw commiss wallet done recharg tri withdraw comiss agai ask money time got call wa trap tri get money respond connect chat option via whatsapp anoth way
Online Gambling  Betting,Online Gambling  Betting,I booked online flight but it is cancelled and it is more than days but i still not received my refund i sent so many emails but they are saying wait for few days again and again same thing they are saying,book onlin flight cancel day still receiv refund sent mani email say wait day thing say
Online Gambling  Betting,Online Gambling  Betting,A whatsapp group called Elza energy is cheating several customers to invest money and showing fake returns They claim  returns in  days Several crores have been invested in this Request you to please Trace them save india citizens,whatsapp group call elza energi cheat sever custom invest money show fake return claim return day sever crore invest request pleas trace save india citizen
Online Gambling  Betting,Online Gambling  Betting,"I want to bring to your notice about a very dreadful scam on Gold trading I was approached by a Singapore based gold analyst a lady not sure contacts us through a UK based watssApp number and introduces as working in Singapore based United Overseas Bank They deal with a gold trading app which shows gold rates and how her clients in India are winning with her expert help She makes us open an account and guides into money making application its a real time app where we win the bid and make moneyshe helps to withdraw money that is won slowly once we are confident and start seeing the profit they ask to deposit large funds Here also they make more than  profit so finally once we make more and more money they ask to withdraw by paying tax and that is where we come to know that this was all  fraud 
They ask us to make phonepay and other UPI based payments that are from local banksBlore for eg 
I understand its my mistake and really cant forgive for this embarrassment I have been blind foldeed and tricked very smartly as this is long process where you tend to believe on step by step execution of fraud Please understand my concern and help me I hope you will look into this case and contact me for further information
I am also worried that they may do this to many peopleHere are the watsApp number they used for contacting me



I also transferred through other phonepay acc with number ",want bring notic dread scam gold trade approach singapor base gold analyst ladi sure contact us uk base watssapp number introduc work singapor base unit oversea bank deal gold trade app show gold rate client india win expert help make us open account guid money make applic real time app win bid make moneysh help withdraw money slowli confid start see profit ask deposit larg fund also make profit final make money ask withdraw pay tax come know fraud ask us make phonepay upi base payment local banksblor eg understand mistak realli cant forgiv embarrass blind folde trick smartli long process tend believ step step execut fraud pleas understand concern help hope look case contact inform also worri may mani peopleher watsapp number use contact also transfer phonepay acc number
Online Gambling  Betting,Online Gambling  Betting,"Respected sir 
I have take loan from krazycash google play store app I have cleared it all and it also shows on the app as finish 
But customer care call me and say  RS pending hai bhardo warna sab contact ko message kar dege aur sir ek loan aisa hai ki jo Maine liya hi nahi  krazyloan   karke wo mujhe overdue dikha raha hai app pe 
Sir plz help me sir Maine sare screenshot bheje hai aur mera pas bank statement bhi hai",respect sir take loan krazycash googl play store app clear also show app finish custom care call say rs pend hai bhardo warna sab contact ko messag kar dege aur sir ek loan aisa hai ki jo main liya hi nahi krazyloan kark wo mujh overdu dikha raha hai app pe sir plz help sir main sare screenshot bheje hai aur mera pa bank statement bhi hai
Online Gambling  Betting,Online Gambling  Betting,He is cheating thousands of people in the name of account selling Please do something needed to clear these types of scammers First he asks for  rs then telling to send another rs after that he is asking to send another  rs if anyone tell no icant he blocks them and escapes with  rupees,cheat thousand peopl name account sell pleas someth need clear type scammer first ask rs tell send anoth rs ask send anoth rs anyon tell icant block escap rupe
Online Gambling  Betting,Online Gambling  Betting,The information is that there is a online company ie KNC chain which offers to invest in Bitcoin through then and get maximum rewards in term of cash  And I invest around  rupees in it and they now ask to submit  rs as for the verification which is not supposed to be right,inform onlin compani ie knc chain offer invest bitcoin get maximum reward term cash invest around rupe ask submit rs verif suppos right
Online Gambling  Betting,Online Gambling  Betting,He said we give uc for low cost and i have approached him and he said i need  for uc and i have sent money to him now he saying  uc pack was locked u need to send me more money so i can upgrade the plan and send u more uc in low cost i said i dont need any uc i need  my money right now he saying it wont possibe to return the money i have warned him about Cyber crime he saying do whatever u want I wont return ur money thats the reason i am complaining about this sir,said give uc low cost approach said need uc sent money say uc pack lock u need send money upgrad plan send u uc low cost said dont need uc need money right say wont possib return money warn cyber crime say whatev u want wont return ur money that reason complain sir
Online Gambling  Betting,Online Gambling  Betting,i am Ramesh from ayyavaripally vilage of farooqnagar mandal i am loss amount in Mahadhev application and he was not send my amount approx  in in my winning amount MY iD no is Ramesh from this id he not with draw my amount please necessary action against above app and persons,ramesh ayyavarip vilag farooqnagar mandal loss amount mahadhev applic send amount approx win amount id ramesh id draw amount pleas necessari action app person
Online Gambling  Betting,Online Gambling  Betting,sirmadam I just like to read about crime and terrorism there I accidentally found the telegram and after joining  account I connect to many different accounts by them the account owner,sirmadam like read crime terror accident found telegram join account connect mani differ account account owner
Online Gambling  Betting,Online Gambling  Betting,Knc Chain Company has promise to a gurnteed money in particular time on purchase on particular machine I have purchased  machine of total amount Rs  and KNC has promise to lumsum  as i daily obtain particular machine Now company stop my withdrawal and ask to invest more amount and i also did not taking my wallet balance in my bank account because company demanding more money,knc chain compani promis gurnte money particular time purchas particular machin purchas machin total amount rs knc promis lumsum daili obtain particular machin compani stop withdraw ask invest amount also take wallet balanc bank account compani demand money
Online Gambling  Betting,Online Gambling  Betting,It is a online gaming like we place order with our money in amazon and earn extra amount for that order placing Its like a investing money like if you pay  you can buy  orders and you earn  rupees if you pay  you can buy  orders and you earn  rupees I pay  but in second order amount was increased so he told me to add extra  to take money then i placed another it also want to add extra  to take money then last order is  to buy then I pay the amount to buy But It shows to order extra  orders to withdraw your money,onlin game like place order money amazon earn extra amount order place like invest money like pay buy order earn rupe pay buy order earn rupe pay second order amount increas told add extra take money place anoth also want add extra take money last order buy pay amount buy show order extra order withdraw money
Online Gambling  Betting,Online Gambling  Betting,"I booked ticket of flight pune to lucknow from Travolook website of  rupees on  feb at  Am after doing payment it shows cancelled and when i called to helpline number they are not recieveing call and they blocked me This website is totally fraud and they are just taking money from customer and do not give any tickets Please take action against him and please help me to get my reufund
Thank you

mohdasgarkhangmailcom",book ticket flight pune lucknow travolook websit rupe feb payment show cancel call helplin number reciev call block websit total fraud take money custom give ticket pleas take action pleas help get reufund thank mohdasgarkhangmailcom
Online Gambling  Betting,Online Gambling  Betting,"Mujhe paise ki argent jarrurat thi to maine Google play store se onstream application download Kiya
Jisme mere se documents me adhar card Pancard selfie aur reference contact number managa
Jo ki Maine turant upload kar diya  onstream application Wale ne mere account me  Four thousand sixty six Rupay   ko dala aur  ko phone kar ke   seven thousand five hundred seventy two Rupay mangne lage sirf  din me  mai nahi de sakti to udhar se internet call kar ke mujhe dhamki de rahe hai ki mere adhar card Pancard ko galat jagah par use karenge my adhar card no  and my pancard no FTKPDH HAI PLEASE HELP ME
THANK YOU",mujh pais ki argent jarrurat thi main googl play store se onstream applic download kiya jism mere se document adhar card pancard selfi aur refer contact number managa jo ki main turant upload kar diya onstream applic wale ne mere account four thousand sixti six rupay ko dala aur ko phone kar ke seven thousand five hundr seventi two rupay mangn lage sirf din mai nahi de sakti udhar se internet call kar ke mujh dhamki de rahe hai ki mere adhar card pancard ko galat jagah par use kareng adhar card pancard ftkpdh hai pleas help thank
Online Gambling  Betting,Online Gambling  Betting,"This is scam they said that i baught loan from them but I do not buy loan from him
they accessd my contacts and blackmailing me 
They create my sexual images and says if not pay money i will send this to your contacts
I borrow loan from Ag loan app but i repaid that loan but this fraudsters send my documents to another and this another person start blackmailing me",scam said baught loan buy loan accessd contact blackmail creat sexual imag say pay money send contact borrow loan ag loan app repaid loan fraudster send document anoth anoth person start blackmail
Online Gambling  Betting,Online Gambling  Betting,"oneninemallcom fake online shopping portal which I find during google search
Diducted  from my bank of baroda account no  which acciocieted with paytm

Shashi Mani gupta
",oneninemallcom fake onlin shop portal find googl search diduct bank baroda account acciociet paytm shashi mani gupta
Online Gambling  Betting,Online Gambling  Betting,Me ek online game daily khelta hu us game me amount diposit hota hai jo ki mene Kiya and game acha chal raha tha koi problem nhi thi but kisi ne mere account ko hack kr ke usme se sara amount withdraw kar liya,ek onlin game daili khelta hu us game amount diposit hota hai jo ki mene kiya game acha chal raha tha koi problem nhi thi kisi ne mere account ko hack kr ke usm se sara amount withdraw kar liya
Online Gambling  Betting,Online Gambling  Betting,"Hi sir my name is Ch Narendra I am from Vishakhapatnam
I got message on oct  like part time job 
So that I replied to that message
And she said we r from Amazon mall 
Working in Bain and company I submitted all proofs  above they created there own fake website this is totally fraud sir please consider this 
Here is the links  they given to me  
Website of the owner is hiding 
  I lost k rupees sir please help me      


By this numbers I got message",hi sir name ch narendra vishakhapatnam got messag oct like part time job repli messag said r amazon mall work bain compani submit proof creat fake websit total fraud sir pleas consid link given websit owner hide lost k rupe sir pleas help number got messag
Online Gambling  Betting,Online Gambling  Betting,i am biswanath mudi from adra purulia  west bengal today in the morning i got a whatsapp message  from unknown number which is  it is video message they asking me to call some another number to claim lottery prize kindly look into is matter on urgent basis  thank you,biswanath mudi adra purulia west bengal today morn got whatsapp messag unknown number video messag ask call anoth number claim lotteri prize kindli look matter urgent basi thank
Online Gambling  Betting,Online Gambling  Betting,"Hi Vinay this side

I would like to draw your kind attention nowadays in my locality people are getting trapped this false money making application scam the company name is KNC Chain I want from you to please investigate on this on a very serious note because thousands of people are purchasing machines of Rs  and they promised us to repay Rs Four Lakh INR in just  days They guys have so many schemes like this Please as a aware Indian youth I want to save the poor people who invested Please verify the company that they are scammers or not If anything you guys need you can call me anytime I love to something for the youth or my country Please take action or review this all the case Im sharing with you some URLs below so you can read go throw this to understand what is this exactly 

Thank you
Regards
Vinay Gautam",hi vinay side would like draw kind attent nowaday local peopl get trap fals money make applic scam compani name knc chain want pleas investig seriou note thousand peopl purchas machin rs promis us repay rs four lakh inr day guy mani scheme like pleas awar indian youth want save poor peopl invest pleas verifi compani scammer anyth guy need call anytim love someth youth countri pleas take action review case im share url read go throw understand exactli thank regard vinay gautam
Online Gambling  Betting,Online Gambling  Betting,"these was a online gambling website playing KOLKATA FATA FAT online lottery after wining they decline to pay wining amount and did some fradulent activities through their website 
I paid through gpay Rs  for playing kolkata fata fat after wining BAJI  Rs  they denied to pay me my winning amount",onlin gambl websit play kolkata fata fat onlin lotteri wine declin pay wine amount fradul activ websit paid gpay rs play kolkata fata fat wine baji rs deni pay win amount
Online Gambling  Betting,Online Gambling  Betting,They told me to complete the task and I will be getting the commission but once I paid they told me pay more and they freezed the money so I cant withdraw Then they told me if I have to get the money then I need to pay  lakh and they will give me my money back whatever is freezed But when I refused to pay the money they told untill and unless I pay lakh they wont give me my money back I have paid total rs they have freezed I have attached screenshot they told me until that  percent reaches to  percent I wont be able to do withdraw money inorder to withdraw money I need to play the last task that is I need to pay  lakh rupees,told complet task get commiss paid told pay freez money cant withdraw told get money need pay lakh give money back whatev freez refus pay money told until unless pay lakh wont give money back paid total rs freez attach screenshot told percent reach percent wont abl withdraw money inord withdraw money need play last task need pay lakh rupe
Online Gambling  Betting,Online Gambling  Betting,"they are looting my money indirectly by saying  percent profit I am attaching required telegram group link below and whatsapp number Please take immediate action of this website owner and member related to this websitehttpswwwlinacuncom Thank you            
attaching information are

mob no      
                

telegram group links are
httpstmerAXdwtDGRhYFl

httpstmeufGUfUfUOTY

httpstmeToddAppleOfficial",loot money indirectli say percent profit attach requir telegram group link whatsapp number pleas take immedi action websit owner member relat websitehttpswwwlinacuncom thank attach inform mob telegram group link httpstmeraxdwtdgrhyfl httpstmeufgufufuoti httpstmetoddappleoffici
Online Gambling  Betting,Online Gambling  Betting,I recieved a message on WhatsApp that I have won a lottery of twenty five lakh and he sent me a contact number to call through whtsapp but I did notcalled or contacted him just due to safety issues first of all I filed cyber crime because I am sure that it is fraud he said me that he is from whtsapp headquarters and I have to save his number and call him only through whtsapp,reciev messag whatsapp lotteri twenti five lakh sent contact number call whtsapp notcal contact due safeti issu first file cyber crime sure fraud said whtsapp headquart save number call whtsapp
Online Gambling  Betting,Online Gambling  Betting,"Im fully aware that the amount is very small which Ive been cheated scammed But I chose the small package How about the people who wanted to purchase the big package Im talking about some in app purchases of a game called battle ground mobile India BGMI known as Pubg I was promised of getting popularity he told hed send popularity in game after the payment of Rs   via paytm I did the payment but he chose to scam me Im pretty sure hes doing the same with many others and doing scams and earning LAKHS Also he owns a WhatsApp group where he keep scamming people This is very big trap Online cheaters has to be punished 
Please look into it And take action against him",im fulli awar amount small ive cheat scam chose small packag peopl want purchas big packag im talk app purchas game call battl ground mobil india bgmi known pubg promis get popular told hed send popular game payment rs via paytm payment chose scam im pretti sure he mani other scam earn lakh also own whatsapp group keep scam peopl big trap onlin cheater punish pleas look take action
Online Gambling  Betting,Online Gambling  Betting,They message me through international WhatsApp number and all deatal is in screen shot and also a voice recording is send to me in that voice record they explain me how to proceed and withdraw the lottery,messag intern whatsapp number deatal screen shot also voic record send voic record explain proceed withdraw lotteri
Online Gambling  Betting,Online Gambling  Betting,i have come across this website winzcom and i was an user on this website for  month sinc october They made me deposit Rs  on thier website on  they said that i will get double the amount within  month through gambling  but i did not recieve any amount and demanded them for refund  they said that refund is under process they made me wait for more than a month citing frefund is under process but in december  they said will not refund the amount citing some policy rules and regulations they cheated me and made me deposit amount in their account and they are asking me to forgot it They said accoint is closed and amount cannot b refunded This is against RBI rules and regulation with respected to merchant and the gambling websiteI am victim of this online financial fraud company the gambling site showing unlawful reasons to withhold my deposits This is hard earned moneyThey cannot withhold my dmoney citing unapproved rules and permission from the law enforcemet and RBIThis is a severe fraud and not enforceable by law as the same is equuivalent to financial crime in the name of gamblingThey claim that i have two accounts and that is why are withholding my amountthey know everything from the beginning that i have done the transaction from nd accountbut to wrongful gains and to harassme financiallyand mentally they are denying my claim for refund and unlawfully rejecting to refund my money,come across websit winzcom user websit month sinc octob made deposit rs thier websit said get doubl amount within month gambl reciev amount demand refund said refund process made wait month cite frefund process decemb said refund amount cite polici rule regul cheat made deposit amount account ask forgot said accoint close amount cannot b refund rbi rule regul respect merchant gambl websitei victim onlin financi fraud compani gambl site show unlaw reason withhold deposit hard earn moneythey cannot withhold dmoney cite unapprov rule permiss law enforcemet rbithi sever fraud enforc law equuival financi crime name gamblingthey claim two account withhold amountthey know everyth begin done transact nd accountbut wrong gain harassm financiallyand mental deni claim refund unlaw reject refund money
Online Gambling  Betting,Online Gambling  Betting,This telegram user glwin promise me to provide me fantasy teams  in exchange of  rs   he is a scammer and frequently prompt his channel on telegram and thug many other people  his account name is rubi mukherjee and mobile no is  and hdfc account no is,telegram user glwin promis provid fantasi team exchang rs scammer frequent prompt channel telegram thug mani peopl account name rubi mukherje mobil hdfc account
Online Gambling  Betting,Online Gambling  Betting,"Respected SirMadam In brief all above given detail is related to a group who arranges betting on soccer with given perdictions  with guarantee if it will get fail they will compensate whole amount for which they will charge on our earned and deposited money flat  at the time of withdrawal but  days ago they just got vanished no withdrawals get clear  all the money in app wallet got vanished no one replying i have attached a DP of whats app along with mobile number he is the one who is directly involved with all team on Telegram group  provides perdictionsFYI there is  groups over telegram  is bronze in which given prediction is on  and total no of members in it arround k and another group is golden group  in which minimumage of given perdiction is  but the condition to play in golden group is to have minimum k balance in app wallet in this group approx  members were playing before they got vanished  this is a scam in crores  i have lost total  lakh in it
hope to get a helpful assistant from you 
thanks  Regards
Amarbir Singh",respect sirmadam brief given detail relat group arrang bet soccer given perdict guarante get fail compens whole amount charg earn deposit money flat time withdraw day ago got vanish withdraw get clear money app wallet got vanish one repli attach dp what app along mobil number one directli involv team telegram group provid perdictionsfyi group telegram bronz given predict total member arround k anoth group golden group minimumag given perdict condit play golden group minimum k balanc app wallet group approx member play got vanish scam crore lost total lakh hope get help assist thank regard amarbir singh
Online Gambling  Betting,Online Gambling  Betting,Sir please mt help you sir me bahut parsan hu mujhe medea call ke deara pagal bna diya gya aur mere  rupye le gya he kripya jald se jald help krome aisi galti kabhi nhi krunga sir please aap inki janch kro aur jald karyvahi kro,sir pleas mt help sir bahut parsan hu mujh medea call ke deara pagal bna diya gya aur mere rupy le gya kripya jald se jald help krome aisi galti kabhi nhi krunga sir pleas aap inki janch kro aur jald karyvahi kro
Online Gambling  Betting,Online Gambling  Betting,I mr Talem Tamir from Arunachal Pradesh On dated st December  and st January  An company name TRowe Price is give an offer of money investment and return back with high percent in one day and I have also invest Rs  But after the deposit my money the company is not return the said amount till now I have call the company member many time but there is respond till today I have waiting my invested amount to be return but i have lost this amount Therefore kindly look my matter seriously and return back my money,mr talem tamir arunach pradesh date st decemb st januari compani name trow price give offer money invest return back high percent one day also invest rs deposit money compani return said amount till call compani member mani time respond till today wait invest amount return lost amount therefor kindli look matter serious return back money
Online Gambling  Betting,Online Gambling  Betting,by this no i get phone call and it asks me to update kyc and ask me to install any desk app in my mobile and me and my Tried to take control of phone and tried to cheat me please take immediate notice of this thank you,get phone call ask updat kyc ask instal desk app mobil tri take control phone tri cheat pleas take immedi notic thank
Online Gambling  Betting,Online Gambling  Betting,"As per Friends we invested in this company URL provided but not get the
Profit amount as well as Invested amount too They created a Whats app
group and fraud many people by giving False hope for getting Double
money  Some Contact numbers of Company Team Members are   
      ",per friend invest compani url provid get profit amount well invest amount creat what app group fraud mani peopl give fals hope get doubl money contact number compani team member
Online Gambling  Betting,Online Gambling  Betting,I was just checking my eligibility on loan application and tje fraud application transfered money to my account approxx  rupees and then demanding for k then to i had paid  something to them now they are messaging my contact fraud message and giving all fake report application name is koko loan app please solve my issue as soon as possible,check elig loan applic tje fraud applic transfer money account approxx rupe demand k paid someth messag contact fraud messag give fake report applic name koko loan app pleas solv issu soon possibl
Online Gambling  Betting,Online Gambling  Betting,Hand cash naam app ne loan dene ke naam pe mere se mere andhar card details pan card details le liya hai Aur ab laon na chukane ke naam par Mujhe badman Aur mantly padtarhit Kar raha hai mere photos me chore fraud likhkar mere sabhi dost mere office wale mere ristedaar ko bhej raha hai main pareshan hun sir meri madras kare,hand cash naam app ne loan dene ke naam pe mere se mere andhar card detail pan card detail le liya hai aur ab laon na chukan ke naam par mujh badman aur mantli padtarhit kar raha hai mere photo chore fraud likhkar mere sabhi dost mere offic wale mere ristedaar ko bhej raha hai main pareshan hun sir meri madra kare
Online Gambling  Betting,Online Gambling  Betting,A message has been sent to me saying to send resume for job opportunities But after the given process done an OTP was sent to me after clicking on the link and later they deducted money from my account and after few more minutes and another OTP was sent and again money was deducted without my knowledge,messag sent say send resum job opportun given process done otp sent click link later deduct money account minut anoth otp sent money deduct without knowledg
Online Gambling  Betting,Online Gambling  Betting,"Dear sirmadam
My name is maloth teja iam playing Pubg mobile from  years i was transferred my data to bgmi after release in India after some months i was tried to sale my account i was send massage in game chatafter seeing that a person send me request and we chat in WhatsApp that deal was good until i gave Id pass to him after id pass he did not paid me and he blocked me on whatsApp he hijacked my email and linked his social media platform to nd link however I was recovered my email but that guy linked his twitter account to my bgmi id please help me to recover my account successfully",dear sirmadam name maloth teja iam play pubg mobil year transfer data bgmi releas india month tri sale account send massag game chataft see person send request chat whatsapp deal good gave id pass id pass paid block whatsapp hijack email link social media platform nd link howev recov email guy link twitter account bgmi id pleas help recov account success
Online Gambling  Betting,Online Gambling  Betting,I was searching for work form home job i visited their site  they told me that this is a commission based job i hav to buy products and they will give me commission on that products they gave me a QR code to add money,search work form home job visit site told commiss base job hav buy product give commiss product gave qr code add money
Online Gambling  Betting,Online Gambling  Betting,"This is With reference to the complaint done on  Feb  reference ID 

I have attached IP Logger and grabber details to support the investigation Which I got while talking to the fraudster on WhatsApp

Now I denied giving any money so he dropped the call but the number is still active",refer complaint done feb refer id attach ip logger grabber detail support investig got talk fraudster whatsapp deni give money drop call number still activ
Online Gambling  Betting,Online Gambling  Betting,They says add money in the winmoney app and then you gain profit After adding of money my total money was lost please help me to refuned my all money please this win money app is totally fraud app please sir do somthing,say add money winmoney app gain profit ad money total money lost pleas help refun money pleas win money app total fraud app pleas sir somth
Online Gambling  Betting,Online Gambling  Betting,"the person who haked my fb id
he is using my name and photo
asking money my facebook friends from th January  on th asked  persons and today  persons 
so on th I was post  photos and subject in Facebook to know everyone in my Facebook friends",person hake fb id use name photo ask money facebook friend th januari th ask person today person th post photo subject facebook know everyon facebook friend
Online Gambling  Betting,Online Gambling  Betting,This is person is fraud He Said that you give me  Rs I will be make your driving licence by broker Then I have payed  Rs By Phone Pay Then He said you give me some money  then I understand that he is frauding me,person fraud said give rs make drive licenc broker pay rs phone pay said give money understand fraud
Online Gambling  Betting,Online Gambling  Betting,He creating whatsapp group and adding number and placing bets between and taking money both of them and blocking them and doing cheating and doing same to all on ludo and cricket betting s please cheak it and take action thanks,creat whatsapp group ad number place bet take money block cheat ludo cricket bet pleas cheak take action thank
Online Gambling  Betting,Online Gambling  Betting,He said he will send uc in my bgmi account but he sent me just  uc insted of  and he took my rs and now blocked me on telegram and whatsapp and he is saying do whatever you want to do sir plz help me to get my money back i m a student and now i m very much depressed,said send uc bgmi account sent uc inst took rs block telegram whatsapp say whatev want sir plz help get money back student much depress
Online Gambling  Betting,Online Gambling  Betting,"Today i recived one whatsup msg from above no Msg was KBC lottery regarding and his suggested to call on his shared no I immediately deleted the msg from whatsup Eveing time some no his called on whstup I just pickup and One men was says hello sir Jiso i cut the call

My request is please track the above no and take necessary action for such tyoe of calls",today reciv one whatsup msg msg kbc lotteri regard suggest call share immedi delet msg whatsup eve time call whstup pickup one men say hello sir jiso cut call request pleas track take necessari action tyoe call
Online Gambling  Betting,Online Gambling  Betting,Mene  December ko paytm se  inr betway gaming platform pr transaction kre the account se debit ho gye or mna krr rhe h mene bank walo se b complaint ki wo b shi solution ni de rhe h betway ko kaii baar bank statement de chuka hu or wo b kuch ni krr rhe h  mahina ho gaya hai or wo kuch b solution ni de rhe h,mene decemb ko paytm se inr betway game platform pr transact kre account se debit ho gye mna krr rhe h mene bank walo se b complaint ki wo b shi solut ni de rhe h betway ko kaii baar bank statement de chuka hu wo b kuch ni krr rhe h mahina ho gaya hai wo kuch b solut ni de rhe h
Online Gambling  Betting,Online Gambling  Betting,Some random person message me on the whatsapp and asked me to call on the mobile number and claim your lottery he was saying that he is calling form the whatsapp headquarter and he asked me to call on the different mobile number,random person messag whatsapp ask call mobil number claim lotteri say call form whatsapp headquart ask call differ mobil number
Online Gambling  Betting,Online Gambling  Betting,"MY FRIEND SUGGESTED ME THIS WEBSITE TO BUY THE PRODUCT AND YOU WILL GET DAILY COMMISION BUT AFTER I PAID RS  AND RS  WEBSITE WORKED SMOOTHLY AFTER FEW DAYS I TRIED TO WITHDRAW BUT FAILED NOW AFTER SOME DAYS THEY SHUTTED DOWN THEIR WEBSITE URL LINK  	httpnmobilemedia
PLEASE HELP",friend suggest websit buy product get daili commis paid rs rs websit work smoothli day tri withdraw fail day shut websit url link httpnmobilemedia pleas help
Online Gambling  Betting,Online Gambling  Betting,wwwbigfashionsalescom is a fraud website Many of them are facing the same issue I done a payment by  mistake without finding anything about that fraud company After the payment they just send me email about order confirmation after that there is no intimation about my order in the website after few days even the website as i looking was not opening So i confirmed about the fraud then i file a complaint against it Please take necessary action and save the people from those fraud websites,wwwbigfashionsalescom fraud websit mani face issu done payment mistak without find anyth fraud compani payment send email order confirm intim order websit day even websit look open confirm fraud file complaint pleas take necessari action save peopl fraud websit
Online Gambling  Betting,Online Gambling  Betting,I have harrassed from loan apps which RICH CASHWOW RUPEEMORE CASH CREDIT STARBRIGHT MONEYCASH GURUCASH STATIONCASH MAGIC ALSO SOME APPS ARE TOTALY TORCHER MY PERSONAL LIFE i have only option to sucide but last option is trying to compalint on cyber crime website plz banned all illegal  days app and save life of indians,harrass loan app rich cashwow rupeemor cash credit starbright moneycash gurucash stationcash magic also app totali torcher person life option sucid last option tri compalint cyber crime websit plz ban illeg day app save life indian
